CODIGO SINADA,MEDIO DE RECEPCION,DEPARTAMENTO,PROVINCIA,DISTRITO,FECHA DE REGISTRO,ACTIVIDAD ECONOMICA,AGUA,AIRE,SUELO,FAUNA,FLORA,POBLACION,EFLUENTES,RESIDUOS SOLIDOS,GASES/HUMO,MATERIAL PARTICULADO,TALA,RADIACION NO IONIZANTE,FUENTE VISUAL,FUENTE SONORA,INDIRECTA/DIRECTA/MIXTA,ESTADO
SC-0227-2019,WEB,LIMA,LIMA,ATE,18/03/2019,SANEAMIENTO,0,1,0,0,0,1,0,0,0,0,0,0,0,1,INDIRECTA,CERRADA
SC-0226-2019,WEB,LIMA,LIMA,ATE,18/03/2019,CONSTRUCCION,0,0,0,0,1,0,0,0,0,0,1,0,0,0,INDIRECTA,CERRADA
SC-0225-2019,TRA. DOCUMENTARIO,LORETO,LORETO,NAUTA,18/03/2019,HIDROCARBUROS,0,0,1,0,0,0,1,0,0,0,0,0,0,0,MIXTA,CERRADA
ODCH-0005-2019,TELEFONO,ANCASH,SANTA,COISHCO,19/03/2019,PESQUERIA,0,1,0,0,0,0,0,0,1,0,0,0,0,0,DIRECTA,CERRADA
ODLL-0009-2019,E-MAIL,LA LIBERTAD,TRUJILLO,TRUJILLO,19/03/2019,INDUSTRIA,0,1,0,0,0,1,0,0,1,1,0,0,0,1,DIRECTA,CERRADA
ODIC-0008-2019,TELEFONO,ICA,PISCO,SAN ANDRES,19/03/2019,PESQUERIA,1,1,1,0,0,1,1,0,0,0,0,0,0,0,DIRECTA,CERRADA
ODTU-0004-2019,TRA. DOCUMENTARIO,TUMBES,TUMBES,TUMBES,19/03/2019,GANADERIA,0,1,0,0,0,0,1,0,0,0,0,0,0,0,DIRECTA,CERRADA
SC-0236-2019,TRA. DOCUMENTARIO,LIMA,CAÑETE,MALA,19/03/2019,MINERIA,0,1,1,0,0,0,0,0,0,1,0,0,0,0,MIXTA,CERRADA
SC-0235-2019,WEB,APURIMAC,ANDAHUAYLAS,SAN JERONIMO,19/03/2019,INFRAESTRUCTURA,0,1,0,0,0,1,0,0,1,0,0,0,0,0,DIRECTA,CERRADA
SC-0234-2019,WEB,LIMA,LIMA,SURQUILLO,19/03/2019,ELECTRICIDAD,0,0,0,0,0,1,0,0,0,0,0,0,0,1,DIRECTA,CERRADA
SC-0233-2019,TRA. DOCUMENTARIO,ICA,NAZCA,VISTA ALEGRE,19/03/2019,MINERIA,0,1,0,0,0,1,0,0,0,1,0,0,0,0,INDIRECTA,CERRADA
SC-0232-2019,TRA. DOCUMENTARIO,LIMA,LIMA,SURQUILLO,19/03/2019,COMERCIO,0,1,0,0,0,1,0,1,1,0,0,0,0,0,INDIRECTA,CERRADA
ODTU-0005-2019,PERSONAL,TUMBES,ZARUMILLA,ZARUMILLA,20/03/2019,SANEAMIENTO,0,0,1,0,0,0,1,0,0,0,0,0,0,0,INDIRECTA,CERRADA
ODHV-0001-2019,TELEFONO,HUANCAVELICA,ANGARAES,ANCHONGA,20/03/2019,MINERIA,1,0,1,0,1,1,1,0,0,0,0,0,0,0,MIXTA,CERRADA
ODLL-0010-2019,TELEFONO,LA LIBERTAD,TRUJILLO,TRUJILLO,20/03/2019,FORESTAL,0,0,0,0,1,0,0,0,0,0,1,0,0,0,INDIRECTA,CERRADA
ODAR-0007-2019,PERSONAL,AREQUIPA,AREQUIPA,CAYMA,20/03/2019,INDUSTRIA,0,1,0,0,0,0,0,0,0,0,0,0,0,1,DIRECTA,CERRADA
SC-0241-2019,WEB,LIMA,HUAROCHIRI,SAN MATEO,21/03/2019,MINERIA,1,0,0,0,0,0,1,1,0,0,0,0,0,0,MIXTA,CERRADA
SC-0240-2019,WEB,ANCASH,BOLOGNESI,PACLLON,21/03/2019,TURISMO,0,0,1,0,1,0,0,1,0,0,0,0,0,0,INDIRECTA,CERRADA
SC-0239-2019,WEB,LIMA,HUARAL,CHANCAY,21/03/2019,MINERIA,0,0,1,0,0,0,0,1,0,1,0,0,0,0,INDIRECTA,CERRADA
SC-0238-2019,TRA. DOCUMENTARIO,LA LIBERTAD,OTUZCO,USQUIL,21/03/2019,MINERIA,1,0,0,0,0,0,1,0,0,0,0,0,0,0,INDIRECTA,CERRADA
SC-0237-2019,TRA. DOCUMENTARIO,LIMA,HUAROCHIRI,SURCO,21/03/2019,TURISMO,1,0,0,0,0,0,1,1,0,0,0,0,0,0,INDIRECTA,CERRADA
SC-0246-2019,TRA. DOCUMENTARIO,ANCASH,CARHUAZ,YUNGAR,22/03/2019,MINERIA,1,0,1,0,0,0,1,0,0,0,0,0,0,0,INDIRECTA,CERRADA
SC-0245-2019,WEB,LIMA,LIMA,BARRANCO,22/03/2019,INFRAESTRUCTURA,0,1,1,0,0,0,0,1,0,0,0,0,0,0,INDIRECTA,CERRADA
SC-0244-2019,WEB,APURIMAC,AYMARAES,CHALHUANCA,22/03/2019,INFRAESTRUCTURA,0,1,1,0,0,0,0,1,0,0,0,0,0,0,DIRECTA,CERRADA
SC-0243-2019,WEB,LIMA,LIMA,SAN BORJA,22/03/2019,TRANSPORTE,0,1,0,0,0,0,0,0,1,0,0,0,0,0,INDIRECTA,CERRADA
SC-0242-2019,TRA. DOCUMENTARIO,AREQUIPA,AREQUIPA,AREQUIPA,22/03/2019,INDUSTRIA,0,0,0,0,0,1,0,0,0,0,0,0,0,1,INDIRECTA,CERRADA
SC-0253-2019,TRA. DOCUMENTARIO,PUNO,SAN ROMAN,JULIACA,25/03/2019,AGRICULTURA,0,1,0,0,0,0,0,1,0,1,0,0,0,0,DIRECTA,CERRADA
SC-0252-2019,TRA. DOCUMENTARIO,LIMA,LIMA,LIMA,25/03/2019,INDUSTRIA,0,1,0,0,0,1,0,0,0,0,0,0,0,1,DIRECTA,CERRADA
ODSM-0002-2019,PERSONAL,SAN MARTIN,SAN MARTIN,TARAPOTO,25/03/2019,MINERIA,1,0,0,0,0,0,1,0,0,0,0,0,0,0,INDIRECTA,CERRADA
ODTU-0006-2019,TRA. DOCUMENTARIO,TUMBES,TUMBES,TUMBES,25/03/2019,SANEAMIENTO,0,1,1,0,0,1,1,1,0,1,0,0,0,0,INDIRECTA,CERRADA
SC-0251-2019,WEB,LIMA,LIMA,LIMA,25/03/2019,INFRAESTRUCTURA,0,1,1,0,0,0,0,1,0,0,0,0,0,0,MIXTA,CERRADA
SC-0250-2019,TRA. DOCUMENTARIO,AREQUIPA,AREQUIPA,AREQUIPA,25/03/2019,INDUSTRIA,0,1,1,0,0,0,0,0,0,1,0,0,0,0,MIXTA,CERRADA
SC-0249-2019,WEB,LIMA,LIMA,SANTIAGO DE SURCO,25/03/2019,COMERCIO,0,1,0,0,0,0,0,0,1,1,0,0,0,0,INDIRECTA,CERRADA
SC-0248-2019,WEB,ICA,ICA,ICA,25/03/2019,CONSTRUCCION,0,0,1,0,0,1,0,1,0,0,0,0,0,1,INDIRECTA,CERRADA
SC-0247-2019,TRA. DOCUMENTARIO,PASCO,PASCO,NINACACA,25/03/2019,INFRAESTRUCTURA,0,1,1,0,0,0,0,1,0,0,0,0,0,0,DIRECTA,CERRADA
SC-0258-2019,TRA. DOCUMENTARIO,LORETO,LORETO,TROMPETEROS,26/03/2019,HIDROCARBUROS,1,0,1,0,0,0,1,0,0,0,0,0,0,0,MIXTA,CERRADA
SC-0257-2019,WEB,ICA,CHINCHA,CHINCHA ALTA,26/03/2019,COMERCIO,0,0,0,0,0,1,0,0,0,0,0,0,0,1,INDIRECTA,CERRADA
SC-0256-2019,WEB,SAN MARTIN,HUALLAGA,SAPOSOA,26/03/2019,AGRICULTURA,0,1,1,0,0,0,0,1,1,0,0,0,0,0,DIRECTA,CERRADA
SC-0255-2019,WEB,LIMA,LIMA,MAGDALENA DEL MAR,26/03/2019,COMERCIO,0,0,0,0,0,1,0,0,0,0,0,0,0,1,INDIRECTA,CERRADA
SC-0254-2019,TRA. DOCUMENTARIO,MOQUEGUA,MARISCAL NIETO,TORATA,26/03/2019,MINERIA,1,0,1,0,0,0,1,0,0,1,0,0,0,0,MIXTA,CERRADA
SC-0264-2019,WEB,LIMA,LIMA,CHACLACAYO,27/03/2019,INDUSTRIA,0,1,0,0,0,1,0,0,1,0,0,0,0,0,DIRECTA,CERRADA
SC-0263-2019,WEB,AREQUIPA,AREQUIPA,POLOBAYA,27/03/2019,INDUSTRIA,0,1,0,0,0,0,1,1,0,0,0,0,0,0,DIRECTA,CERRADA
SC-0262-2019,WEB,AREQUIPA,AREQUIPA,CERRO COLORADO,27/03/2019,INDUSTRIA,0,1,0,0,0,1,0,0,1,0,0,0,0,0,DIRECTA,CERRADA
SC-0261-2019,WEB,ANCASH,HUAYLAS,PAMPAROMAS,27/03/2019,MINERIA,1,0,1,0,0,0,1,0,0,0,0,0,0,0,MIXTA,CERRADA
SC-0260-2019,WEB,LIMA,LIMA,CHORRILLOS,27/03/2019,INFRAESTRUCTURA,0,1,1,0,0,0,0,1,0,0,0,0,0,0,INDIRECTA,CERRADA
SC-0259-2019,TRA. DOCUMENTARIO,LAMBAYEQUE,CHICLAYO,MONSEFU,27/03/2019,INDUSTRIA,0,1,0,0,0,0,0,0,0,1,0,0,0,0,DIRECTA,CERRADA
SC-0268-2019,WEB,ANCASH,BOLOGNESI,AQUIA,28/03/2019,MINERIA,0,0,1,0,0,0,1,0,0,0,0,0,0,0,DIRECTA,CERRADA
SC-0267-2019,WEB,PIURA,PIURA,PIURA,28/03/2019,COMERCIO,0,1,0,0,0,0,0,0,1,0,0,0,0,0,INDIRECTA,CERRADA
SC-0266-2019,WEB,LIMA,LIMA,SAN JUAN DE MIRAFLORES,28/03/2019,COMERCIO,0,0,0,0,0,1,0,0,0,0,0,0,0,1,INDIRECTA,CERRADA
SC-0265-2019,WEB,LIMA,LIMA,SURQUILLO,28/03/2019,COMERCIO,1,0,1,0,0,0,0,1,0,0,0,0,0,0,DIRECTA,CERRADA
ODMO-0004-2019,PERSONAL,MOQUEGUA,ILO,ILO,29/03/2019,SANEAMIENTO,1,0,0,1,1,1,1,0,0,0,0,0,0,0,INDIRECTA,CERRADA
SC-0274-2019,WEB,LIMA,LIMA,CHACLACAYO,29/03/2019,INFRAESTRUCTURA,0,0,1,0,0,0,0,1,0,0,0,0,0,0,INDIRECTA,CERRADA
SC-0273-2019,WEB,LIMA,LIMA,LOS OLIVOS,29/03/2019,COMERCIO,0,0,0,0,0,1,0,0,0,0,0,0,0,1,INDIRECTA,CERRADA
SC-0272-2019,APP MOVIL,LORETO,MAYNAS,IQUITOS,29/03/2019,COMERCIO,0,0,0,0,0,1,0,0,0,0,0,0,0,1,INDIRECTA,CERRADA
SC-0271-2019,WEB,LIMA,LIMA,ATE,29/03/2019,COMERCIO,0,0,0,0,0,1,0,0,0,0,0,0,0,1,INDIRECTA,CERRADA
SC-0270-2019,WEB,LIMA,LIMA,ATE,29/03/2019,INDUSTRIA,0,1,0,0,0,0,0,0,1,0,0,0,0,0,DIRECTA,CERRADA
SC-0269-2019,WEB,LIMA,LIMA,ATE,29/03/2019,INDUSTRIA,0,1,0,0,0,0,0,0,1,0,0,0,0,0,DIRECTA,CERRADA
ODCJ-0006-2019,TELEFONO,CAJAMARCA,SANTA CRUZ,SEXI,29/03/2019,MINERIA,0,1,0,0,0,1,0,0,0,1,0,0,0,1,MIXTA,CERRADA
OECO-0003-2019,TELEFONO,APURIMAC,COTABAMBAS,COYLLURQUI,29/03/2019,MINERIA,1,0,0,0,0,0,1,0,0,0,0,0,0,0,MIXTA,CERRADA
SC-0277-2019,TRA. DOCUMENTARIO,LA LIBERTAD,TRUJILLO,SALAVERRY,1/04/2019,INDUSTRIA,0,1,0,0,0,0,0,0,1,1,0,0,0,0,MIXTA,CERRADA
SC-0276-2019,TRA. DOCUMENTARIO,APURIMAC,ABANCAY,ABANCAY,1/04/2019,GANADERIA,0,1,1,0,0,0,0,1,0,0,0,0,0,0,DIRECTA,CERRADA
SC-0275-2019,WEB,LIMA,LIMA,PUENTE PIEDRA,1/04/2019,INDUSTRIA,0,1,0,0,0,1,0,0,1,0,0,0,0,0,DIRECTA,CERRADA
ODHU-0001-2019,TELEFONO,HUANUCO,HUANUCO,HUANUCO,1/04/2019,COMERCIO,0,1,0,0,0,1,0,0,1,1,0,0,0,0,INDIRECTA,CERRADA
ODLL-0011-2019,TELEFONO,LA LIBERTAD,TRUJILLO,TRUJILLO,2/04/2019,INFRAESTRUCTURA,0,1,1,0,0,1,0,1,1,1,0,0,0,0,INDIRECTA,CERRADA
ODIC-0009-2019,PERSONAL,AYACUCHO,LUCANAS,LARAMATE,2/04/2019,SANEAMIENTO,1,0,1,0,0,1,1,0,0,0,0,0,0,0,INDIRECTA,CERRADA
SC-0279-2019,TRA. DOCUMENTARIO,AYACUCHO,PARINACOCHAS,SAN FRANCISCO DE RAVACAYCO,2/04/2019,MINERIA,1,1,1,1,0,0,1,0,0,1,0,0,0,0,MIXTA,CERRADA
SC-0278-2019,TRA. DOCUMENTARIO,LIMA,LIMA,ATE,2/04/2019,COMERCIO,0,1,0,0,0,0,0,0,1,1,0,0,0,0,INDIRECTA,CERRADA
SC-0282-2019,PERSONAL,CALLAO,CALLAO,VENTANILLA,3/04/2019,GANADERIA,0,1,1,0,0,0,0,1,0,0,0,0,0,0,DIRECTA,CERRADA
SC-0281-2019,TRA. DOCUMENTARIO,LIMA,YAUYOS,HONGOS,3/04/2019,TRANSPORTE,0,0,1,0,0,0,0,0,0,1,0,0,0,0,INDIRECTA,CERRADA
SC-0280-2019,TRA. DOCUMENTARIO,LAMBAYEQUE,LAMBAYEQUE,MOCHUMI,3/04/2019,SANEAMIENTO,1,0,1,0,0,0,1,1,0,0,0,0,0,0,INDIRECTA,CERRADA
SC-0285-2019,WEB,LA LIBERTAD,TRUJILLO,VICTOR LARCO HERRERA,4/04/2019,INFRAESTRUCTURA,0,0,1,0,0,0,0,1,1,0,0,0,0,0,INDIRECTA,CERRADA
SC-0284-2019,WEB,LIMA,LIMA,SAN MIGUEL,4/04/2019,COMERCIO,0,0,0,0,0,1,0,0,0,0,0,0,0,1,DIRECTA,CERRADA
SC-0283-2019,APP MOVIL,ANCASH,SANTA,NUEVO CHIMBOTE,4/04/2019,COMERCIO,0,0,1,0,0,0,0,0,0,1,0,0,0,0,INDIRECTA,CERRADA
ODHV-0002-2019,TRA. DOCUMENTARIO,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,5/04/2019,SANEAMIENTO,1,0,1,0,0,1,1,0,0,0,0,0,0,0,INDIRECTA,CERRADA
SC-0296-2019,WEB,PIURA,PIURA,CASTILLA,8/04/2019,SANEAMIENTO,0,0,1,0,0,0,1,0,0,0,0,0,0,0,INDIRECTA,CERRADA
SC-0295-2019,WEB,ICA,NAZCA,MARCONA,8/04/2019,MINERIA,0,1,1,0,0,0,1,1,0,0,0,0,0,0,DIRECTA,CERRADA
SC-0294-2019,TRA. DOCUMENTARIO,AREQUIPA,ISLAY,MOLLENDO,8/04/2019,TRANSPORTE,0,1,0,0,0,0,0,0,0,1,0,0,0,0,INDIRECTA,CERRADA
SC-0293-2019,TRA. DOCUMENTARIO,LA LIBERTAD,SANTIAGO DE CHUCO,QUIRUVILCA,8/04/2019,MINERIA,0,1,1,0,0,0,0,0,0,1,0,0,0,0,MIXTA,CERRADA
SC-0292-2019,TRA. DOCUMENTARIO,LORETO,REQUENA,PUINAHUA,8/04/2019,HIDROCARBUROS,1,0,0,0,0,0,1,0,0,0,0,0,0,0,MIXTA,CERRADA
SC-0291-2019,TRA. DOCUMENTARIO,LAMBAYEQUE,CHICLAYO,PIMENTEL,8/04/2019,AGRICULTURA,0,1,0,0,0,0,0,0,0,1,0,0,0,0,DIRECTA,CERRADA
SC-0290-2019,WEB,LIMA,LIMA,CHACLACAYO,8/04/2019,INFRAESTRUCTURA,0,1,0,0,0,1,0,0,1,0,0,0,0,0,INDIRECTA,CERRADA
SC-0289-2019,WEB,ANCASH,HUARAZ,PAMPAS,8/04/2019,MINERIA,0,0,1,0,0,0,0,0,0,1,0,0,0,0,INDIRECTA,CERRADA
SC-0288-2019,TRA. DOCUMENTARIO,ICA,PISCO,INDEPENDENCIA,8/04/2019,SANEAMIENTO,1,0,0,0,0,0,1,0,0,0,0,0,0,0,INDIRECTA,CERRADA
SC-0287-2019,WEB,PIURA,TALARA,PARIÑAS,8/04/2019,INFRAESTRUCTURA,0,0,1,0,0,0,0,1,0,0,0,0,0,0,DIRECTA,CERRADA
SC-0286-2019,TRA. DOCUMENTARIO,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,8/04/2019,AGRICULTURA,1,0,0,0,0,0,1,1,0,0,0,0,0,0,MIXTA,CERRADA
SC-0304-2019,TRA. DOCUMENTARIO,LA LIBERTAD,TRUJILLO,TRUJILLO,9/04/2019,INDUSTRIA,0,1,0,0,0,1,0,0,1,0,0,0,0,0,DIRECTA,CERRADA
SC-0303-2019,TRA. DOCUMENTARIO,PUNO,LAMPA,CABANILLA,9/04/2019,MINERIA,0,0,1,0,0,0,1,1,0,0,0,0,0,0,INDIRECTA,CERRADA
SC-0302-2019,WEB,JUNIN,TARMA,TARMA,9/04/2019,INFRAESTRUCTURA,1,1,1,0,0,0,1,1,0,0,0,0,0,0,INDIRECTA,CERRADA
SC-0301-2019,WEB,ICA,ICA,SANTIAGO,9/04/2019,GANADERIA,0,0,1,0,0,1,0,1,1,0,0,0,0,0,DIRECTA,CERRADA
SC-0300-2019,WEB,SAN MARTIN,SAN MARTIN,MORALES,9/04/2019,COMERCIO,0,0,0,0,0,1,0,0,0,0,0,0,0,1,INDIRECTA,CERRADA
SC-0299-2019,WEB,LIMA,LIMA,MAGDALENA DEL MAR,9/04/2019,TRANSPORTE,0,0,0,0,0,1,0,0,0,0,0,0,0,1,INDIRECTA,CERRADA
SC-0298-2019,WEB,TUMBES,CONTRALMIRANTE VILLAR,CANOAS DE PUNTA SAL,9/04/2019,TURISMO,0,0,1,0,0,1,0,1,0,0,0,0,0,1,INDIRECTA,CERRADA
SC-0297-2019,PERSONAL,LIMA,LIMA,LA VICTORIA,9/04/2019,INFRAESTRUCTURA,0,1,1,0,0,0,0,1,0,0,0,0,0,0,INDIRECTA,CERRADA
SC-0311-2019,WEB,LIMA,LIMA,VILLA MARIA DEL TRIUNFO,10/04/2019,INFRAESTRUCTURA,0,1,1,0,0,0,0,0,0,0,1,0,0,0,INDIRECTA,CERRADA
SC-0310-2019,TRA. DOCUMENTARIO,PIURA,PIURA,AA. HH. SAN MARTIN,10/04/2019,AGRICULTURA,1,1,1,0,0,0,0,1,0,0,0,0,0,0,DIRECTA,CERRADA
SC-0309-2019,TRA. DOCUMENTARIO,LA LIBERTAD,TRUJILLO,TRUJILLO,10/04/2019,ELECTRICIDAD,0,0,0,0,0,1,0,0,0,0,0,0,0,1,DIRECTA,CERRADA
SC-0308-2019,TRA. DOCUMENTARIO,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,10/04/2019,INFRAESTRUCTURA,0,1,0,0,0,1,0,1,0,0,0,0,0,0,DIRECTA,CERRADA
MD-0002-2019,PERSONAL,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,10/04/2019,COMERCIO,0,0,1,0,0,1,0,1,0,0,0,0,1,0,DIRECTA,CERRADA
SC-0307-2019,WEB,LIMA,HUAROCHIRI,SAN ANTONIO,10/04/2019,INFRAESTRUCTURA,0,0,0,0,0,1,0,1,1,0,0,0,0,0,INDIRECTA,CERRADA
SC-0306-2019,WEB,LIMA,LIMA,ANCON,10/04/2019,COMERCIO,0,0,0,0,0,1,0,0,0,0,0,0,0,1,INDIRECTA,CERRADA
SC-0305-2019,TRA. DOCUMENTARIO,MOQUEGUA,GENERAL SANCHEZ CERRO,PUQUINA,10/04/2019,SANEAMIENTO,1,0,1,0,0,0,1,0,0,0,0,0,0,0,INDIRECTA,CERRADA
SC-0325-2019,WEB,TACNA,TACNA,TACNA,11/04/2019,COMERCIO,0,0,0,0,0,1,0,0,0,0,0,0,0,1,INDIRECTA,CERRADA
SC-0324-2019,WEB,LIMA,LIMA,SAN JUAN DE MIRAFLORES,11/04/2019,AGRICULTURA,0,1,1,0,0,0,0,1,1,0,0,0,0,0,DIRECTA,CERRADA
SC-0323-2019,WEB,LIMA,LIMA,PUNTA NEGRA,11/04/2019,TRANSPORTE,0,1,1,0,0,0,0,0,0,1,0,0,0,0,INDIRECTA,CERRADA
SC-0322-2019,WEB,LIMA,LIMA,EL AGUSTINO,11/04/2019,COMERCIO,0,1,0,0,0,0,0,0,1,0,0,0,0,0,INDIRECTA,CERRADA
SC-0321-2019,WEB,HUANCAVELICA,CHURCAMPA,SAN PEDRO DE CORIS,11/04/2019,MINERIA,1,0,1,0,0,0,1,0,0,1,0,0,0,0,MIXTA,CERRADA
OELC-0002-2019,PERSONAL,CUSCO,CANCHIS,PITUMARCA,11/04/2019,TRANSPORTE,1,0,1,1,1,0,0,1,0,0,0,0,0,0,INDIRECTA,CERRADA
OELC-0001-2019,TRA. DOCUMENTARIO,CUSCO,ESPINAR,ESPINAR,11/04/2019,MINERIA,1,0,1,0,1,1,1,0,0,0,0,0,0,0,MIXTA,CERRADA
SC-0320-2019,TRA. DOCUMENTARIO,LIMA,LIMA,MAGDALENA DEL MAR,11/04/2019,INFRAESTRUCTURA,0,1,1,0,0,0,0,1,0,0,0,0,0,0,DIRECTA,CERRADA
SC-0319-2019,TRA. DOCUMENTARIO,LIMA,HUAROCHIRI,SAN ANTONIO,11/04/2019,INDUSTRIA,0,1,0,0,0,1,0,0,1,0,0,0,0,1,DIRECTA,CERRADA
SC-0318-2019,TRA. DOCUMENTARIO,LA LIBERTAD,TRUJILLO,VICTOR LARCO HERRERA,11/04/2019,INDUSTRIA,0,1,0,0,0,1,0,0,1,0,0,0,0,0,DIRECTA,CERRADA
SC-0317-2019,TRA. DOCUMENTARIO,LA LIBERTAD,TRUJILLO,TRUJILLO,11/04/2019,INDUSTRIA,0,1,0,0,0,1,0,0,1,1,0,0,0,0,DIRECTA,CERRADA
SC-0316-2019,WEB,LIMA,LIMA,LIMA,11/04/2019,INDUSTRIA,0,0,0,0,0,1,0,0,0,0,0,0,0,1,DIRECTA,CERRADA
SC-0315-2019,WEB,LIMA,LIMA,VILLA EL SALVADOR,11/04/2019,INFRAESTRUCTURA,0,0,1,0,0,0,0,1,0,0,0,0,0,0,INDIRECTA,CERRADA
SC-0314-2019,WEB,UCAYALI,CORONEL PORTILLO,CALLERIA,11/04/2019,INFRAESTRUCTURA,0,0,1,0,0,1,1,1,1,0,0,0,0,0,INDIRECTA,CERRADA
SC-0313-2019,WEB,LIMA,LIMA,CHORRILLOS,11/04/2019,INFRAESTRUCTURA,0,0,1,0,0,1,0,1,1,0,0,0,0,0,DIRECTA,CERRADA
SC-0312-2019,E-MAIL,AREQUIPA,AREQUIPA,MARIANO MELGAR,11/04/2019,INFRAESTRUCTURA,0,0,1,0,0,0,0,1,0,0,0,0,0,0,INDIRECTA,CERRADA
SC-0331-2019,TRA. DOCUMENTARIO,JUNIN,HUANCAYO,HUANCAYO,12/04/2019,INFRAESTRUCTURA,0,1,0,0,0,1,0,0,1,0,0,0,0,1,INDIRECTA,CERRADA
SC-0330-2019,TRA. DOCUMENTARIO,JUNIN,HUANCAYO,CHONGOS ALTO,12/04/2019,MINERIA,0,1,1,0,0,0,1,0,0,0,0,0,0,0,MIXTA,CERRADA
SC-0329-2019,WEB,ICA,NAZCA,MARCONA,12/04/2019,INFRAESTRUCTURA,0,0,1,0,0,0,0,1,0,0,0,0,0,0,DIRECTA,ARCHIVADA
SC-0328-2019,WEB,ICA,NAZCA,VISTA ALEGRE,12/04/2019,MINERIA,0,0,1,0,0,0,1,0,0,0,0,0,0,0,INDIRECTA,CERRADA
ODAR-0008-2019,E-MAIL,AREQUIPA,ISLAY,ISLAY,12/04/2019,INDUSTRIA,0,1,0,0,0,1,0,0,1,0,0,0,0,0,DIRECTA,CERRADA
ODJU-0004-2019,TELEFONO,JUNIN,JAUJA,PARCO,12/04/2019,SANEAMIENTO,0,0,1,0,0,1,1,0,0,0,0,0,0,0,INDIRECTA,CERRADA
SC-0327-2019,WEB,LIMA,HUARAL,CHANCAY,12/04/2019,MINERIA,0,0,1,0,0,0,0,1,0,0,0,0,0,0,INDIRECTA,CERRADA
SC-0326-2019,TRA. DOCUMENTARIO,LIMA,HUARAL,CHANCAY,12/04/2019,COMERCIO,0,1,0,0,0,1,0,0,0,1,0,0,0,1,DIRECTA,CERRADA
SC-0333-2019,TRA. DOCUMENTARIO,PIURA,PIURA,TAMBO GRANDE,15/04/2019,INDUSTRIA,1,0,1,0,0,0,0,1,0,0,0,0,0,0,INDIRECTA,CERRADA
SC-0332-2019,WEB,TACNA,TACNA,ALTO DE LA ALIANZA,15/04/2019,AGRICULTURA,0,0,0,0,1,0,0,0,0,0,1,0,0,0,INDIRECTA,CERRADA
SC-0337-2019,WEB,LIMA,LIMA,ATE,16/04/2019,INDUSTRIA,0,1,0,0,0,0,0,0,1,0,0,0,0,0,DIRECTA,CERRADA
SC-0336-2019,WEB,LIMA,LIMA,PUENTE PIEDRA,16/04/2019,INDUSTRIA,0,1,0,0,0,0,0,0,1,0,0,0,0,0,DIRECTA,CERRADA
SC-0335-2019,WEB,LIMA,LIMA,COMAS,16/04/2019,INDUSTRIA,0,1,0,0,0,0,0,0,1,0,0,0,0,0,DIRECTA,CERRADA
SC-0334-2019,WEB,CUSCO,LA CONVENCION,PICHARI,16/04/2019,COMERCIO,0,1,1,0,0,0,1,1,0,0,0,0,0,0,INDIRECTA,CERRADA
ODLL-0012-2019,TELEFONO,LA LIBERTAD,TRUJILLO,TRUJILLO,16/04/2019,INDUSTRIA,0,1,0,0,0,1,0,0,1,1,0,0,0,1,DIRECTA,CERRADA
SC-0345-2019,WEB,LIMA,LIMA,LIMA,17/04/2019,CONSTRUCCION,0,0,1,0,0,0,0,1,0,0,0,0,0,0,INDIRECTA,CERRADA
ODAR-0009-2019,PERSONAL,AREQUIPA,AREQUIPA,CERRO COLORADO,17/04/2019,INFRAESTRUCTURA,0,1,0,0,0,1,0,1,0,1,0,0,0,1,MIXTA,CERRADA
SC-0344-2019,TRA. DOCUMENTARIO,LA LIBERTAD,TRUJILLO,SALAVERRY,17/04/2019,INDUSTRIA,0,1,0,0,0,0,0,0,1,0,0,0,0,0,DIRECTA,CERRADA
SC-0343-2019,WEB,CUSCO,PARURO,PACCARITAMBO,17/04/2019,HIDROCARBUROS,0,0,1,0,0,0,1,0,0,0,0,0,0,0,DIRECTA,CERRADA
OEPI-0002-2019,PERSONAL,JUNIN,CHANCHAMAYO,PICHANAQUI,17/04/2019,SANEAMIENTO,1,1,1,0,0,1,1,0,0,0,0,0,0,0,INDIRECTA,CERRADA
ODPI-0001-2019,PERSONAL,PIURA,PIURA,AA. HH. SAN MARTIN,17/04/2019,COMERCIO,0,1,0,0,0,1,0,0,1,0,0,0,0,0,INDIRECTA,CERRADA
SC-0342-2019,WEB,AREQUIPA,AREQUIPA,JACOBO HUNTER,17/04/2019,HIDROCARBUROS,0,1,0,0,0,1,0,0,1,0,0,0,0,0,DIRECTA,CERRADA
SC-0341-2019,WEB,ICA,CHINCHA,EL CARMEN,17/04/2019,AGRICULTURA,0,1,0,0,0,0,1,0,1,0,0,0,0,0,DIRECTA,CERRADA
SC-0339-2019,WEB,AREQUIPA,CAMANA,CAMANA,17/04/2019,AGRICULTURA,0,1,0,0,0,1,0,0,1,0,0,0,0,0,DIRECTA,CERRADA
SC-0338-2019,TRA. DOCUMENTARIO,PIURA,PIURA,TAMBO GRANDE,17/04/2019,MINERIA,0,0,1,0,1,0,0,1,0,0,0,0,0,0,INDIRECTA,CERRADA
