Item;CàDIGO;DEPARTAMENTO;PROVINCIA;DISTRITO;FECHA;SECTOR;ESTADO
1;ODSM-0001-2018;SAN MARTIN;RIOJA;RIOJA;3/01/2018;INDUSTRIA;EN SEGUIMIENTO
2;SC-0001-2018;LIMA;LIMA;CIENEGUILLA;4/01/2018;GANADERIA;CERRADA
3;SC-0002-2018;LIMA;LIMA;SAN MARTIN DE PORRES;4/01/2018;GANADERIA;EN SEGUIMIENTO
4;OEPI-0001-2018;JUNIN;CHANCHAMAYO;PERENE;4/01/2018;INDUSTRIA;EN SEGUIMIENTO
5;OEPI-0002-2018;JUNIN;CHANCHAMAYO;PERENE;4/01/2018;INDUSTRIA;EN SEGUIMIENTO
6;ODCU-0001-2018;CUSCO;LA CONVENCION;SANTA ANA;5/01/2018;MINERIA;CERRADA
7;ODCU-0002-2018;CUSCO;CUSCO;WANCHAQ;5/01/2018;INDUSTRIA;CERRADA
8;ODIC-0001-2018;ICA;ICA;LOS AQUIJES;5/01/2018;AGRICULTURA;CERRADA
9;ODMO-0001-2018;MOQUEGUA;MARISCAL NIETO;SAN CRISTOBAL;5/01/2018;TRANSPORTE;EN SEGUIMIENTO
10;ODPA-0001-2018;PASCO;PASCO;YANACANCHA;8/01/2018;INFRAESTRUCTURA;CERRADA
11;SC-0008-2018;LIMA;LIMA;SAN MARTIN DE PORRES;9/01/2018;INDUSTRIA;EN SEGUIMIENTO
12;SC-0009-2018;LIMA;LIMA;SANTA ANITA;9/01/2018;COMERCIO;CERRADA
13;SC-0010-2018;CAJAMARCA;HUALGAYOC;CHUGUR;9/01/2018;MINERIA;CERRADA
14;SC-0011-2018;ANCASH;SANTA;NUEVO CHIMBOTE;9/01/2018;SANEAMIENTO;CERRADA
15;SC-0012-2018;LIMA;LIMA;SANTIAGO DE SURCO;10/01/2018;TELECOMUNICACIONES;CERRADA
16;ODLL-0001-2018;LA LIBERTAD;TRUJILLO;LAREDO;10/01/2018;MINERIA;EN SEGUIMIENTO
17;OECO-0001-2018;APURIMAC;COTABAMBAS;CHALLHUAHUACHO;10/01/2018;MINERIA;EN SEGUIMIENTO
18;SC-0013-2018;AYACUCHO;HUAMANGA;ANDRES AVELINO CACERES;11/01/2018;INDUSTRIA;EN SEGUIMIENTO
19;SC-0014-2018;AYACUCHO;HUAMANGA;ANDRES AVELINO CACERES;11/01/2018;INDUSTRIA;EN SEGUIMIENTO
20;SC-0015-2018;LIMA;CA¥ETE;SAN VICENTE DE CA¥ETE;11/01/2018;INDUSTRIA;EN SEGUIMIENTO
21;SC-0016-2018;JUNIN;HUANCAYO;CHILCA;11/01/2018;INFRAESTRUCTURA;EN SEGUIMIENTO
22;ODAR-0001-2018;AREQUIPA;AREQUIPA;MARIANO MELGAR;11/01/2018;INDUSTRIA;CERRADA
23;ODCJ-0001-2018;CAJAMARCA;SAN MIGUEL;LLAPA;11/01/2018;MINERIA;EN SEGUIMIENTO
24;ODCU-0003-2018;CUSCO;CANCHIS;SICUANI;11/01/2018;INDUSTRIA;EN SEGUIMIENTO
25;SC-0018-2018;AYACUCHO;HUAMANGA;CARMEN ALTO;12/01/2018;INDUSTRIA;EN SEGUIMIENTO
26;SC-0019-2018;LAMBAYEQUE;CHICLAYO;JOSE LEONARDO ORTIZ;12/01/2018;INFRAESTRUCTURA;EN SEGUIMIENTO
27;ODAR-0002-2018;AREQUIPA;AREQUIPA;SACHACA;12/01/2018;TRANSPORTE;EN SEGUIMIENTO
28;SC-0020-2018;LIMA;LIMA;LIMA;15/01/2018;INFRAESTRUCTURA;EN SEGUIMIENTO
29;SC-0021-2018;LIMA;LIMA;LA MOLINA;15/01/2018;TRANSPORTE;EN SEGUIMIENTO
30;SC-0022-2018;SAN MARTIN;RIOJA;RIOJA;15/01/2018;INFRAESTRUCTURA;EN SEGUIMIENTO
31;ODHV-0001-2018;HUANCAVELICA;HUANCAVELICA;HUACHOCOLPA;15/01/2018;CONSTRUCCION;EN SEGUIMIENTO
32;SC-0023-2018;JUNIN;JUNIN;CARHUAMAYO;16/01/2018;MINERIA;EN SEGUIMIENTO
33;SC-0024-2018;CALLAO;CALLAO;CALLAO;16/01/2018;COMERCIO;CERRADA
34;SC-0025-2018;LIMA;LIMA;SAN JUAN DE LURIGANCHO;16/01/2018;INDUSTRIA;EN SEGUIMIENTO
35;ODAP-0001-2018;APURIMAC;ANDAHUAYLAS;HUANCARAMA;17/01/2018;SANEAMIENTO;EN SEGUIMIENTO
36;ODCJ-0002-2018;CAJAMARCA;JAEN;JAEN;17/01/2018;HIDROCARBUROS;EN SEGUIMIENTO
37;ODLA-0001-2018;LAMBAYEQUE;LAMBAYEQUE;SAN JOSE;17/01/2018;AGRICULTURA;EN SEGUIMIENTO
38;ODPI-0001-2018;PIURA;SULLANA;SULLANA;17/01/2018;SANEAMIENTO;EN SEGUIMIENTO
39;SC-0026-2018;AREQUIPA;AREQUIPA;YANAHUARA;18/01/2018;HIDROCARBUROS;CERRADA
40;SC-0027-2018;LIMA;LIMA;LIMA;18/01/2018;SANEAMIENTO;EN SEGUIMIENTO
41;SC-0028-2018;LIMA;LIMA;ATE;18/01/2018;INDUSTRIA;EN SEGUIMIENTO
42;SC-0029-2018;CUSCO;CUSCO;SAYLLA;18/01/2018;TRANSPORTE;EN SEGUIMIENTO
43;SC-0031-2018;PASCO;OXAPAMPA;CHONTABAMBA;18/01/2018;AGRICULTURA;EN SEGUIMIENTO
44;SC-0032-2018;LAMBAYEQUE;LAMBAYEQUE;MOCHUMI;18/01/2018;COMERCIO;CERRADA
45;SC-0033-2018;LIMA;LIMA;SURQUILLO;18/01/2018;CONSTRUCCION;ARCHIVADA
46;SC-0034-2018;LAMBAYEQUE;CHICLAYO;JOSE LEONARDO ORTIZ;18/01/2018;SANEAMIENTO;EN SEGUIMIENTO
47;SC-0035-2018;ANCASH;HUARAZ;JANGAS;18/01/2018;MINERIA;EN SEGUIMIENTO
48;SC-0037-2018;LIMA;LIMA;CHORRILLOS;18/01/2018;COMERCIO;CERRADA
49;SC-0038-2018;HUANCAVELICA;ANGARAES;SAN ANTONIO DE ANTAPARCO;18/01/2018;INFRAESTRUCTURA;EN SEGUIMIENTO
50;SC-0039-2018;LIMA;LIMA;BARRANCO;18/01/2018;CONSTRUCCION;EN SEGUIMIENTO
51;SC-0040-2018;LIMA;LIMA;BRE¥A;18/01/2018;CONSTRUCCION;CERRADA
52;SC-0043-2018;SAN MARTIN;LAMAS;BARRANQUITA;18/01/2018;INDUSTRIA;CERRADA
53;SC-0044-2018;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;19/01/2018;INFRAESTRUCTURA;EN SEGUIMIENTO
54;SC-0045-2018;LORETO;REQUENA;PUINAHUA;19/01/2018;HIDROCARBUROS;EN SEGUIMIENTO
55;SC-0047-2018;LIMA;LIMA;SAN MARTIN DE PORRES;19/01/2018;HIDROCARBUROS;EN SEGUIMIENTO
56;SC-0048-2018;LIMA;LIMA;LIMA;19/01/2018;INDUSTRIA;EN SEGUIMIENTO
57;SC-0049-2018;ICA;ICA;PUEBLO NUEVO;19/01/2018;TRANSPORTE;EN SEGUIMIENTO
58;SC-0051-2018;LIMA;LIMA;PUNTA NEGRA;22/01/2018;INDUSTRIA;CERRADA
59;SC-0052-2018;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;22/01/2018;INFRAESTRUCTURA;CERRADA
60;SC-0053-2018;LORETO;MAYNAS;SAN JUAN BAUTISTA;22/01/2018;INFRAESTRUCTURA;CERRADA
61;SC-0054-2018;HUANUCO;HUANUCO;AMARILIS;22/01/2018;INDUSTRIA;EN SEGUIMIENTO
62;SC-0055-2018;LA LIBERTAD;TRUJILLO;TRUJILLO;22/01/2018;INFRAESTRUCTURA;CERRADA
63;SC-0056-2018;LA LIBERTAD;TRUJILLO;FLORENCIA DE MORA;22/01/2018;INFRAESTRUCTURA;EN SEGUIMIENTO
64;ODPA-0002-2018;PASCO;PASCO;SIMON BOLIVAR;22/01/2018;MINERIA;EN SEGUIMIENTO
65;OEES-0001-2018;CUSCO;ESPINAR;CONDOROMA;22/01/2018;TRANSPORTE;EN SEGUIMIENTO
66;SC-0057-2018;LIMA;LIMA;PUENTE PIEDRA;23/01/2018;GANADERIA;CERRADA
67;SC-0058-2018;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;23/01/2018;INFRAESTRUCTURA;EN SEGUIMIENTO
68;SC-0059-2018;ICA;CHINCHA;SUNAMPE;23/01/2018;COMERCIO;CERRADA
69;SC-0060-2018;UCAYALI;ATALAYA;RAYMONDI;23/01/2018;ELECTRICIDAD;EN SEGUIMIENTO
70;SC-0061-2018;PIURA;PAITA;LA HUACA;23/01/2018;INDUSTRIA;EN SEGUIMIENTO
71;ODJU-0001-2018;JUNIN;HUANCAYO;CHILCA;23/01/2018;COMERCIO;EN SEGUIMIENTO
72;ODPI-0002-2018;PIURA;PIURA;AA. HH. SAN MARTIN;23/01/2018;COMERCIO;EN SEGUIMIENTO
73;ODPI-0003-2018;PIURA;TALARA;EL ALTO;23/01/2018;HIDROCARBUROS;EN SEGUIMIENTO
74;SC-0062-2018;LA LIBERTAD;PACASMAYO;SAN PEDRO DE LLOC;24/01/2018;SANEAMIENTO;EN SEGUIMIENTO
75;SC-0063-2018;LIMA;LIMA;EL AGUSTINO;24/01/2018;INFRAESTRUCTURA;EN SEGUIMIENTO
76;SC-0064-2018;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;24/01/2018;INFRAESTRUCTURA;CERRADA
77;SC-0065-2018;LIMA;LIMA;LOS OLIVOS;24/01/2018;INDUSTRIA;EN SEGUIMIENTO
78;SC-0066-2018;CALLAO;CALLAO;CALLAO;24/01/2018;INFRAESTRUCTURA;EN SEGUIMIENTO
79;ODCU-0004-2018;CUSCO;CUSCO;SAN JERONIMO;24/01/2018;COMERCIO;EN SEGUIMIENTO
80;ODSM-0002-2018;SAN MARTIN;MOYOBAMBA;MOYOBAMBA;24/01/2018;TRANSPORTE;EN SEGUIMIENTO
81;OECO-0002-2018;APURIMAC;COTABAMBAS;CHALLHUAHUACHO;24/01/2018;INFRAESTRUCTURA;EN SEGUIMIENTO
82;SC-0067-2018;LAMBAYEQUE;CHICLAYO;JOSE LEONARDO ORTIZ;25/01/2018;INFRAESTRUCTURA;EN SEGUIMIENTO
83;SC-0068-2018;CUSCO;CUSCO;SANTIAGO;25/01/2018;INFRAESTRUCTURA;CERRADA
84;SC-0069-2018;LIMA;HUAURA;CHECRAS;25/01/2018;MINERIA;CERRADA
85;ODAR-0003-2018;AREQUIPA;AREQUIPA;CERRO COLORADO;25/01/2018;COMERCIO;EN SEGUIMIENTO
86;ODCH-0001-2018;ANCASH;SANTA;CHIMBOTE;25/01/2018;COMERCIO;CERRADA
87;SC-0070-2018;LIMA;LIMA;LURIGANCHO;26/01/2018;GANADERIA;CERRADA
88;SC-0071-2018;LAMBAYEQUE;CHICLAYO;CHICLAYO;26/01/2018;AGRICULTURA;EN SEGUIMIENTO
89;SC-0072-2018;LIMA;LIMA;LIMA;26/01/2018;INFRAESTRUCTURA;CERRADA
90;SC-0073-2018;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;26/01/2018;INFRAESTRUCTURA;CERRADA
91;SC-0074-2018;LIMA;LIMA;SAN MARTIN DE PORRES;26/01/2018;INDUSTRIA;EN SEGUIMIENTO
92;SC-0075-2018;LIMA;LIMA;RIMAC;26/01/2018;COMERCIO;EN SEGUIMIENTO
93;SC-0076-2018;LIMA;LIMA;LOS OLIVOS;26/01/2018;TRANSPORTE;EN SEGUIMIENTO
94;SC-0077-2018;LIMA;LIMA;LA VICTORIA;26/01/2018;COMERCIO;CERRADA
95;ODAP-0002-2018;APURIMAC;ABANCAY;ABANCAY;26/01/2018;AGRICULTURA;CERRADA
96;ODCJ-0003-2018;CAJAMARCA;CAJAMARCA;CAJAMARCA;26/01/2018;COMERCIO;EN SEGUIMIENTO
97;ODUC-0001-2018;UCAYALI;CORONEL PORTILLO;CALLERIA;26/01/2018;TRANSPORTE;EN SEGUIMIENTO
98;SC-0078-2018;LIMA;LIMA;SAN JUAN DE MIRAFLORES;29/01/2018;COMERCIO;CERRADA
99;SC-0079-2018;LIMA;LIMA;VILLA EL SALVADOR;29/01/2018;INDUSTRIA;CERRADA
100;SC-0080-2018;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;29/01/2018;INFRAESTRUCTURA;EN SEGUIMIENTO
101;SC-0082-2018;AYACUCHO;PAUCAR DEL SARA SARA;OYOLO;29/01/2018;INFRAESTRUCTURA;CERRADA
102;SC-0083-2018;UCAYALI;CORONEL PORTILLO;CALLERIA;29/01/2018;INFRAESTRUCTURA;EN SEGUIMIENTO
103;ODAP-0003-2018;APURIMAC;ABANCAY;ABANCAY;29/01/2018;TRANSPORTE;EN SEGUIMIENTO
104;ODCJ-0004-2018;CAJAMARCA;CAJABAMBA;CAJABAMBA;29/01/2018;MINERIA;EN SEGUIMIENTO
105;ODCU-0005-2018;CUSCO;QUISPICANCHI;OROPESA;29/01/2018;COMERCIO;EN SEGUIMIENTO
106;SC-0084-2018;LA LIBERTAD;ASCOPE;CHOCOPE;30/01/2018;INDUSTRIA;CERRADA
107;SC-0085-2018;LIMA;HUAURA;HUACHO;30/01/2018;HIDROCARBUROS;CERRADA
108;SC-0086-2018;LIMA;HUAURA;HUACHO;30/01/2018;HIDROCARBUROS;CERRADA
109;SC-0087-2018;LIMA;HUAURA;HUACHO;30/01/2018;HIDROCARBUROS;CERRADA
110;SC-0088-2018;LIMA;LIMA;PUCUSANA;30/01/2018;INFRAESTRUCTURA;EN SEGUIMIENTO
111;SC-0089-2018;LIMA;HUAURA;HUACHO;30/01/2018;HIDROCARBUROS;CERRADA
112;SC-0090-2018;LIMA;HUAURA;HUACHO;30/01/2018;HIDROCARBUROS;CERRADA
113;SC-0091-2018;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;30/01/2018;INFRAESTRUCTURA;EN SEGUIMIENTO
114;SC-0092-2018;TACNA;TACNA;SAMA;30/01/2018;PESQUERIA;EN SEGUIMIENTO
115;SC-0093-2018;LIMA;HUAURA;HUACHO;30/01/2018;HIDROCARBUROS;CERRADA
116;SC-0094-2018;CALLAO;CALLAO;CALLAO;30/01/2018;AGRICULTURA;EN SEGUIMIENTO
117;SC-0095-2018;LIMA;HUAURA;HUACHO;30/01/2018;HIDROCARBUROS;EN SEGUIMIENTO
118;SC-0096-2018;LIMA;HUAURA;HUACHO;30/01/2018;HIDROCARBUROS;CERRADA
119;SC-0097-2018;LIMA;HUAURA;HUACHO;30/01/2018;HIDROCARBUROS;EN SEGUIMIENTO
120;SC-0098-2018;LIMA;HUAURA;HUACHO;30/01/2018;HIDROCARBUROS;EN SEGUIMIENTO
121;SC-0099-2018;LIMA;HUAURA;HUACHO;30/01/2018;HIDROCARBUROS;CERRADA
122;MD-0001-2018;MADRE DE DIOS;MANU;MADRE DE DIOS;30/01/2018;MINERIA;EN SEGUIMIENTO
123;ODAM-0001-2018;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;30/01/2018;CONSTRUCCION;CERRADA
124;ODJU-0002-2018;JUNIN;HUANCAYO;HUANCAYO;30/01/2018;COMERCIO;CERRADA
125;ODLA-0002-2018;LAMBAYEQUE;CHICLAYO;OYOTUN;30/01/2018;AGRICULTURA;EN SEGUIMIENTO
126;ODPI-0004-2018;PIURA;PAITA;LA HUACA;30/01/2018;INDUSTRIA;EN SEGUIMIENTO
127;SC-0100-2018;LIMA;LIMA;PUCUSANA;31/01/2018;COMERCIO;EN SEGUIMIENTO
128;SC-0101-2018;LIMA;LIMA;PUCUSANA;31/01/2018;INFRAESTRUCTURA;EN SEGUIMIENTO
129;SC-0102-2018;CAJAMARCA;CAJABAMBA;CACHACHI;31/01/2018;MINERIA;CERRADA
130;SC-0103-2018;TACNA;TACNA;TACNA;31/01/2018;HIDROCARBUROS;CERRADA
131;SC-0104-2018;JUNIN;TARMA;TARMA;31/01/2018;INFRAESTRUCTURA;CERRADA
132;SC-0105-2018;TACNA;TACNA;TACNA;31/01/2018;CONSTRUCCION;EN SEGUIMIENTO
133;SC-0106-2018;TACNA;TACNA;TACNA;31/01/2018;CONSTRUCCION;EN SEGUIMIENTO
134;ODLA-0003-2018;LAMBAYEQUE;CHICLAYO;PUCALA;31/01/2018;MINERIA;EN SEGUIMIENTO
135;ODTA-0001-2018;TACNA;TACNA;TACNA;31/01/2018;PESQUERIA;EN SEGUIMIENTO
136;SC-0107-2018;LIMA;LIMA;SANTIAGO DE SURCO;1/02/2018;CONSTRUCCION;EN SEGUIMIENTO
137;ODAN-0001-2018;ANCASH;CARHUAZ;MARCARA;1/02/2018;MINERIA;EN SEGUIMIENTO
138;ODCH-0002-2018;ANCASH;SANTA;COISHCO;1/02/2018;PESQUERIA;EN SEGUIMIENTO
139;ODCH-0003-2018;ANCASH;SANTA;COISHCO;1/02/2018;PESQUERIA;EN SEGUIMIENTO
140;ODJU-0003-2018;JUNIN;HUANCAYO;HUANCAYO;1/02/2018;HIDROCARBUROS;EN SEGUIMIENTO
141;ODPI-0005-2018;PIURA;SULLANA;MIGUEL CHECA;1/02/2018;INDUSTRIA;EN SEGUIMIENTO
142;ODPU-0002-2018;PUNO;PUNO;PUNO;1/02/2018;SANEAMIENTO;EN SEGUIMIENTO
143;ODPU-0001-2018;PUNO;AZANGARO;SAN JOSE;1/02/2018;MINERIA;EN SEGUIMIENTO
144;SC-0108-2018;ANCASH;HUARAZ;PIRA;2/02/2018;MINERIA;EN SEGUIMIENTO
145;SC-0109-2018;LIMA;LIMA;SURQUILLO;2/02/2018;CONSTRUCCION;CERRADA
146;SC-0111-2018;LIMA;HUAROCHIRI;SAN MATEO;2/02/2018;INFRAESTRUCTURA;EN SEGUIMIENTO
147;SC-0112-2018;LIMA;LIMA;MIRAFLORES;2/02/2018;CONSTRUCCION;EN SEGUIMIENTO
148;SC-0113-2018;LIMA;HUARAL;CHANCAY;2/02/2018;TRANSPORTE;EN SEGUIMIENTO
149;SC-0114-2018;LIMA;LIMA;MIRAFLORES;2/02/2018;CONSTRUCCION;EN SEGUIMIENTO
150;SC-0115-2018;ICA;NAZCA;NAZCA;2/02/2018;MINERIA;EN SEGUIMIENTO
151;SC-0116-2018;LIMA;LIMA;SAN MIGUEL;2/02/2018;INFRAESTRUCTURA;EN SEGUIMIENTO
152;SC-0117-2018;LIMA;LIMA;PUCUSANA;2/02/2018;INDUSTRIA;EN SEGUIMIENTO
153;SC-0118-2018;ICA;ICA;ICA;2/02/2018;INFRAESTRUCTURA;CERRADA
154;ODMO-0002-2018;MOQUEGUA;GENERAL SANCHEZ CERRO;CHOJATA;2/02/2018;MINERIA;EN SEGUIMIENTO
155;ODPI-0006-2018;PIURA;TALARA;LA BREA;2/02/2018;HIDROCARBUROS;EN SEGUIMIENTO
156;SC-0119-2018;LIMA;LIMA;EL AGUSTINO;5/02/2018;INFRAESTRUCTURA;EN SEGUIMIENTO
157;ODHV-0002-2018;HUANCAVELICA;HUANCAVELICA;HUANCAVELICA;5/02/2018;CONSTRUCCION;EN SEGUIMIENTO
158;ODLL-0002-2018;LA LIBERTAD;TRUJILLO;TRUJILLO;5/02/2018;SANEAMIENTO;EN SEGUIMIENTO
159;ODPI-0009-2018;PIURA;TALARA;PARI¥AS;5/02/2018;HIDROCARBUROS;EN SEGUIMIENTO
160;ODPI-0008-2018;PIURA;SULLANA;SULLANA;5/02/2018;INDUSTRIA;EN SEGUIMIENTO
161;ODPI-0007-2018;PIURA;PAITA;COLAN;5/02/2018;HIDROCARBUROS;CERRADA
162;SC-0120-2018;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;6/02/2018;INFRAESTRUCTURA;CERRADA
163;SC-0121-2018;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;6/02/2018;INFRAESTRUCTURA;CERRADA
164;ODCU-0006-2018;CUSCO;CALCA;CALCA;6/02/2018;COMERCIO;EN SEGUIMIENTO
165;ODCU-0007-2018;CUSCO;CUSCO;SAN JERONIMO;6/02/2018;COMERCIO;CERRADA
166;SC-0122-2018;ICA;ICA;SUBTANJALLA;7/02/2018;INFRAESTRUCTURA;EN SEGUIMIENTO
167;SC-0123-2018;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;7/02/2018;INFRAESTRUCTURA;EN SEGUIMIENTO
168;SC-0124-2018;LIMA;LIMA;ATE;7/02/2018;INDUSTRIA;EN SEGUIMIENTO
169;SC-0125-2018;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;7/02/2018;INFRAESTRUCTURA;CERRADA
170;SC-0126-2018;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;7/02/2018;INFRAESTRUCTURA;CERRADA
171;ODJU-0004-2018;JUNIN;JAUJA;APATA;7/02/2018;AGRICULTURA;CERRADA
172;ODUC-0002-2018;UCAYALI;CORONEL PORTILLO;CALLERIA;7/02/2018;MINERIA;EN SEGUIMIENTO
173;SC-0127-2018;LIMA;LIMA;SAN MIGUEL;8/02/2018;INDUSTRIA;EN SEGUIMIENTO
174;SC-0128-2018;LIMA;LIMA;BARRANCO;8/02/2018;CONSTRUCCION;EN SEGUIMIENTO
175;SC-0129-2018;LIMA;LIMA;CIENEGUILLA;8/02/2018;INFRAESTRUCTURA;CERRADA
176;SC-0130-2018;LIMA;LIMA;SAN MARTIN DE PORRES;8/02/2018;COMERCIO;EN SEGUIMIENTO
177;ODPI-0010-2018;PIURA;PIURA;PIURA;8/02/2018;COMERCIO;EN SEGUIMIENTO
178;ODTA-0002-2018;TACNA;TACNA;TACNA;8/02/2018;INDUSTRIA;EN SEGUIMIENTO
179;SC-0131-2018;CUSCO;CALCA;LARES;9/02/2018;FORESTAL;EN SEGUIMIENTO
180;SC-0132-2018;LIMA;LIMA;CARABAYLLO;9/02/2018;TRANSPORTE;EN SEGUIMIENTO
181;SC-0133-2018;LIMA;LIMA;COMAS;9/02/2018;COMERCIO;CERRADA
182;SC-0134-2018;LORETO;MAYNAS;SAN JUAN BAUTISTA;9/02/2018;MINERIA;EN SEGUIMIENTO
183;SC-0135-2018;LIMA;LIMA;SAN ISIDRO;9/02/2018;CONSTRUCCION;EN SEGUIMIENTO
184;SC-0136-2018;SAN MARTIN;MOYOBAMBA;MOYOBAMBA;9/02/2018;INFRAESTRUCTURA;EN SEGUIMIENTO
185;SC-0137-2018;LIMA;LIMA;CHORRILLOS;9/02/2018;INFRAESTRUCTURA;CERRADA
186;SC-0138-2018;ICA;PISCO;PARACAS;9/02/2018;INFRAESTRUCTURA;EN SEGUIMIENTO
187;SC-0139-2018;CALLAO;CALLAO;LA PUNTA;9/02/2018;HIDROCARBUROS;CERRADA
188;SC-0140-2018;HUANUCO;HUAMALIES;MIRAFLORES;9/02/2018;MINERIA;CERRADA
189;SC-0141-2018;LIMA;LIMA;LA MOLINA;9/02/2018;TRANSPORTE;EN SEGUIMIENTO
190;SC-0142-2018;LIMA;LIMA;SAN MARTIN DE PORRES;9/02/2018;INDUSTRIA;EN SEGUIMIENTO
191;SC-0143-2018;LA LIBERTAD;OTUZCO;OTUZCO;9/02/2018;MINERIA;EN SEGUIMIENTO
192;ODAN-0002-2018;ANCASH;HUAYLAS;CARAZ;9/02/2018;INDUSTRIA;EN SEGUIMIENTO
193;ODTA-0003-2018;TACNA;TACNA;SAMA;9/02/2018;PESQUERIA;EN SEGUIMIENTO
194;SC-0144-2018;PASCO;OXAPAMPA;OXAPAMPA;11/02/2018;GANADERIA;CERRADA
195;SC-0145-2018;ICA;ICA;ICA;11/02/2018;INFRAESTRUCTURA;CERRADA
196;SC-0146-2018;AYACUCHO;HUAMANGA;OCROS;11/02/2018;INFRAESTRUCTURA;EN SEGUIMIENTO
197;SC-0147-2018;HUANUCO;LAURICOCHA;SAN MIGUEL DE CAURI;12/02/2018;MINERIA;CERRADA
198;SC-0148-2018;LIMA;HUARAL;AUCALLAMA;12/02/2018;AGRICULTURA;CERRADA
199;SC-0149-2018;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;12/02/2018;INFRAESTRUCTURA;EN SEGUIMIENTO
200;SC-0150-2018;LIMA;LIMA;SANTIAGO DE SURCO;12/02/2018;INDUSTRIA;CERRADA
201;SC-0151-2018;CALLAO;CALLAO;CALLAO;12/02/2018;INDUSTRIA;CERRADA
202;SC-0154-2018;CAJAMARCA;CAJABAMBA;CONDEBAMBA;12/02/2018;MINERIA;EN SEGUIMIENTO
203;SC-0155-2018;LIMA;LIMA;SANTIAGO DE SURCO;12/02/2018;COMERCIO;EN SEGUIMIENTO
204;SC-0156-2018;LORETO;DATEM DEL MARA¥ON;ANDOAS;12/02/2018;HIDROCARBUROS;CERRADA
205;SC-0157-2018;JUNIN;JAUJA;MONOBAMBA;12/02/2018;ELECTRICIDAD;EN SEGUIMIENTO
206;SC-0158-2018;AYACUCHO;HUANCA SANCOS;CARAPO;12/02/2018;SANEAMIENTO;EN SEGUIMIENTO
207;SC-0159-2018;CALLAO;CALLAO;VENTANILLA;12/02/2018;INFRAESTRUCTURA;EN SEGUIMIENTO
208;SC-0160-2018;LIMA;LIMA;SAN MIGUEL;12/02/2018;HIDROCARBUROS;CERRADA
209;SC-0161-2018;LA LIBERTAD;TRUJILLO;TRUJILLO;12/02/2018;COMERCIO;CERRADA
210;SC-0162-2018;LIMA;LIMA;LOS OLIVOS;12/02/2018;INFRAESTRUCTURA;EN SEGUIMIENTO
211;ODPI-0011-2018;PIURA;PAITA;PAITA;12/02/2018;PESQUERIA;CERRADA
212;SC-0163-2018;LIMA;CA¥ETE;SANTA CRUZ DE FLORES;13/02/2018;INFRAESTRUCTURA;EN SEGUIMIENTO
213;SC-0164-2018;ANCASH;AIJA;AIJA;13/02/2018;MINERIA;EN SEGUIMIENTO
214;SC-0165-2018;LIMA;LIMA;CHORRILLOS;13/02/2018;CONSTRUCCION;EN SEGUIMIENTO
215;SC-0166-2018;LIMA;LIMA;MIRAFLORES;13/02/2018;CONSTRUCCION;EN SEGUIMIENTO
216;ODLA-0004-2018;LAMBAYEQUE;CHICLAYO;ETEN PUERTO;13/02/2018;GANADERIA;EN SEGUIMIENTO
217;ODLL-0003-2018;LA LIBERTAD;TRUJILLO;HUANCHACO;13/02/2018;INFRAESTRUCTURA;EN SEGUIMIENTO
218;ODUC-0003-2018;UCAYALI;CORONEL PORTILLO;MANANTAY;13/02/2018;INDUSTRIA;EN SEGUIMIENTO
219;SC-0167-2018;LIMA;LIMA;LURIN;14/02/2018;INDUSTRIA;EN SEGUIMIENTO
220;SC-0168-2018;LIMA;LIMA;SAN JUAN DE LURIGANCHO;15/02/2018;COMERCIO;EN SEGUIMIENTO
221;SC-0169-2018;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;15/02/2018;INFRAESTRUCTURA;CERRADA
222;SC-0170-2018;LIMA;LIMA;RIMAC;15/02/2018;GANADERIA;CERRADA
223;SC-0171-2018;LIMA;LIMA;SAN JUAN DE LURIGANCHO;15/02/2018;INFRAESTRUCTURA;CERRADA
224;SC-0172-2018;CALLAO;CALLAO;VENTANILLA;15/02/2018;INFRAESTRUCTURA;EN SEGUIMIENTO
225;SC-0173-2018;PASCO;PASCO;VICCO;15/02/2018;MINERIA;EN SEGUIMIENTO
226;ODAR-0004-2018;AREQUIPA;ISLAY;MOLLENDO;15/02/2018;COMERCIO;EN SEGUIMIENTO
227;ODAR-0005-2018;AREQUIPA;CAMANA;MARIANO NICOLAS VALCARCEL;15/02/2018;PESQUERIA;EN SEGUIMIENTO
228;SC-0174-2018;AREQUIPA;AREQUIPA;SOCABAYA;16/02/2018;TRANSPORTE;EN SEGUIMIENTO
